Time (s),Speed (km/h),X,Y,Z,Distance to Car 1 (m),Distance to Car 2 (m)
7.632083415985107,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.693451881408691,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.755460262298584,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.8172125816345215,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.879266738891602,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.942531108856201,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.988644361495972,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.050316333770752,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.113617420196533,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.175278663635254,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.238481044769287,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.302263975143433,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.363441705703735,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.424602746963501,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.486170768737793,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.54828667640686,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.610464811325073,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.672523736953735,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.734720706939697,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.796695947647095,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.860332012176514,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.92257571220398,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
8.984443426132202,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.046624183654785,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.10926628112793,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.171279907226562,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.234290599822998,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.295559883117676,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.358602285385132,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
9.420377731323242,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
